time,function,tech,merged,filename,step,file_mb,row_count,sent_mb,recv_mb,sent_mb_1s,recv_mb_1s,error,data_dir,file_count,datetime,id
17.704299926757812,xethub_upload,xethub,True,3.parquet,3,18.977243423461914,1000000,12.7607421875,0.845703125,0.0166015625,0.0234375,,mock,10,01/08/2023 13:27:09,537176631280963727
23.429178714752197,dvc_upload,dvc,True,3.parquet,3,18.977243423461914,1000000,88.8828125,1.412109375,0.02734375,0.01953125,,mock,10,01/08/2023 13:27:09,537176631280963727
39.09711313247681,lfs_upload,lfs,True,3.parquet,3,18.977243423461914,1000000,175.4072265625,87.9990234375,0.0166015625,0.0205078125,,mock,10,01/08/2023 13:27:09,537176631280963727
1.6036651134490967,merge_files,m1,True,4.parquet,4,18.977282524108887,1000000,0.0732421875,0.0966796875,0.025390625,0.0283203125,,mock,10,01/08/2023 13:27:09,537176631280963727
0.007437944412231445,copy_file,m1,False,4.parquet,4,18.977282524108887,1000000,0.0,0.0,0.017578125,0.0205078125,,mock,10,01/08/2023 13:27:09,537176631280963727
0.02617192268371582,copy_file,m1,True,4.parquet,4,18.977282524108887,1000000,0.0,0.0,0.0234375,0.029296875,,mock,10,01/08/2023 13:27:09,537176631280963727
0.0058209896087646484,copy_file,m1,False,4.parquet,4,18.977282524108887,1000000,0.0,0.0,0.013671875,0.015625,,mock,10,01/08/2023 13:27:09,537176631280963727
0.03284192085266113,copy_file,m1,True,4.parquet,4,18.977282524108887,1000000,0.0,0.0,0.0244140625,0.0341796875,,mock,10,01/08/2023 13:27:09,537176631280963727
15.849906206130981,xethub_upload,xethub,False,4.parquet,4,18.977282524108887,1000000,3.861328125,0.5400390625,0.0146484375,0.0205078125,,mock,10,01/08/2023 13:27:09,537176631280963727
17.54425883293152,dvc_upload,dvc,False,4.parquet,4,18.977282524108887,1000000,20.212890625,0.8876953125,0.0400390625,0.0888671875,,mock,10,01/08/2023 13:27:09,537176631280963727
14.693610906600952,lfs_upload,lfs,False,4.parquet,4,18.977282524108887,1000000,39.291015625,20.0966796875,0.02734375,0.029296875,,mock,10,01/08/2023 13:27:09,537176631280963727
19.24728798866272,xethub_upload,xethub,True,4.parquet,4,18.977282524108887,1000000,14.2021484375,0.6884765625,0.046875,0.0234375,,mock,10,01/08/2023 13:27:09,537176631280963727
25.577488899230957,dvc_upload,dvc,True,4.parquet,4,18.977282524108887,1000000,111.2880859375,1.845703125,0.0166015625,0.021484375,,mock,10,01/08/2023 13:27:09,537176631280963727
41.08543515205383,lfs_upload,lfs,True,4.parquet,4,18.977282524108887,1000000,218.900390625,109.5869140625,0.0205078125,0.029296875,,mock,10,01/08/2023 13:27:09,537176631280963727
2.0000381469726562,merge_files,m1,True,5.parquet,5,18.97734260559082,1000000,0.0439453125,0.0537109375,0.0380859375,0.0439453125,,mock,10,01/08/2023 13:27:09,537176631280963727
0.007483005523681641,copy_file,m1,False,5.parquet,5,18.97734260559082,1000000,0.0,0.0,0.0556640625,0.0625,,mock,10,01/08/2023 13:27:09,537176631280963727
0.026240110397338867,copy_file,m1,True,5.parquet,5,18.97734260559082,1000000,0.001953125,0.001953125,0.1123046875,0.1494140625,,mock,10,01/08/2023 13:27:09,537176631280963727
0.006765842437744141,copy_file,m1,False,5.parquet,5,18.97734260559082,1000000,0.0,0.0,0.021484375,0.0322265625,,mock,10,01/08/2023 13:27:09,537176631280963727
0.026059865951538086,copy_file,m1,True,5.parquet,5,18.97734260559082,1000000,0.0,0.0,0.013671875,0.017578125,,mock,10,01/08/2023 13:27:09,537176631280963727
15.951689004898071,xethub_upload,xethub,False,5.parquet,5,18.97734260559082,1000000,3.7744140625,0.4638671875,0.0205078125,0.025390625,,mock,10,01/08/2023 13:27:09,537176631280963727
17.25100803375244,dvc_upload,dvc,False,5.parquet,5,18.97734260559082,1000000,20.29296875,0.923828125,0.017578125,0.01953125,,mock,10,01/08/2023 13:27:09,537176631280963727
14.368221044540405,lfs_upload,lfs,False,5.parquet,5,18.97734260559082,1000000,39.3779296875,20.1171875,0.0283203125,0.0205078125,,mock,10,01/08/2023 13:27:09,537176631280963727
21.542112112045288,xethub_upload,xethub,True,5.parquet,5,18.97734260559082,1000000,16.4150390625,1.30859375,0.0224609375,0.025390625,,mock,10,01/08/2023 13:27:09,537176631280963727
