timestamp,track_id,merged,step,filename,tech,p_memory_percent,memory_percent,cpu,function,bytes_sent,bytes_recv,disk_percent,name,time,error,file_bytes,is_merged,workflow,filepath,mb/s
17-08-2023 15:34:32.009,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,5,blog.csv,lfs,19.831772000000004,236.152936,0.0,lfs git,79.361328125,0.734375,12.599999999999996,lfs git merged upload,20.99508285522461,,76.20008087158203,true,append,,3.6294251085853517
17-08-2023 15:34:55.755,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,5,blog.csv,xethub,23.036799000000002,270.041969,29.199999999999992,pyxet,0.0625,0.080078125,14.399999999999995,pyxet merged upload,23.70512819290161,,76.20008087158203,true,append,,3.214497734477546
17-08-2023 15:35:01.835,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,5,blog.csv,lakefs,5.78193,67.585445,0.0,lakefs,156.5869140625,77.4130859375,3.6,lakefs merged upload,6.0147788524627686,,76.20008087158203,true,append,,12.668808403551145
17-08-2023 15:35:30.578,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,6,blog.csv,xethub,27.899545000000018,326.32953999999995,0.0,git-xet,0.3935546875,0.14453125,17.4,gitxet merged upload,28.692152976989746,,76.20008087158203,true,append,,2.655781214211852
17-08-2023 15:35:48.409,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,6,blog.csv,dvc,17.294356999999994,202.835642,0.0,dvc,79.869140625,0.8798828125,10.799999999999997,dvc merged upload,17.801263093948364,,76.20008087158203,true,append,,4.28059966696895
17-08-2023 15:36:43.140,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,6,blog.csv,lfs,52.75966500000002,609.9390109999998,0.0,lfs s3,250.6220703125,154.62109375,33.000000000000036,lfs s3 merged upload,54.701255083084106,,76.20008087158203,true,append,,1.3930225322224143
17-08-2023 15:36:55.799,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,6,blog.csv,s3,12.463266,139.856298,0.0,s3,80.228515625,1.0400390625,7.799999999999998,s3 merged upload,12.610388040542603,,76.20008087158203,true,append,,6.0426436225909566
17-08-2023 15:37:03.245,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,6,blog.csv,lfs,7.667478000000001,86.205559,0.0,lfs git,79.9462890625,0.712890625,4.8,lfs git merged upload,7.415528297424316,,76.20008087158203,true,append,,10.27574541088989
17-08-2023 15:37:35.017,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,6,blog.csv,xethub,30.815828,345.39713499999993,57.39999999999998,pyxet,0.1865234375,0.4736328125,19.200000000000003,pyxet merged upload,31.71846103668213,,76.20008087158203,true,append,,2.4023889678461163
17-08-2023 15:37:55.627,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,6,blog.csv,lakefs,20.229347999999998,226.716688,0.0,lakefs,126.0537109375,77.7587890625,12.599999999999996,lakefs merged upload,20.538506031036377,,76.20008087158203,true,append,,3.7101082598916255
17-08-2023 15:38:27.711,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,7,blog.csv,xethub,30.77145000000001,345.70690400000007,0.0,git-xet,0.3857421875,0.169921875,19.200000000000003,gitxet merged upload,32.02625370025635,,76.20008087158203,true,append,,2.379300482184468
17-08-2023 15:38:39.881,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,7,blog.csv,dvc,12.490798999999999,140.695322,0.0,dvc,79.9091796875,0.8681640625,7.799999999999998,dvc merged upload,12.140619993209839,,76.20008087158203,true,append,,6.27645712609407
17-08-2023 15:39:41.317,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,7,blog.csv,lfs,59.56271899999999,671.447311,0.0,lfs s3,253.9365234375,154.4462890625,37.200000000000045,lfs s3 merged upload,61.405389070510864,,76.20008087158203,true,append,,1.2409347457123454
17-08-2023 15:39:52.496,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,7,blog.csv,s3,11.521530000000002,130.16950499999996,0.0,s3,80.177734375,0.92578125,7.199999999999998,s3 merged upload,11.131365299224854,,76.20008087158203,true,append,,6.845528722059667
17-08-2023 15:40:13.697,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,7,blog.csv,lfs,21.123598000000005,238.95935199999997,0.0,lfs git,79.267578125,0.765625,13.199999999999996,lfs git merged upload,21.16896915435791,,76.20008087158203,true,append,,3.5996122586770007
17-08-2023 15:40:43.931,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,7,blog.csv,xethub,30.075691000000006,337.138683,52.399999999999984,pyxet,0.166015625,0.111328125,18.6,pyxet merged upload,30.18068814277649,,76.20008087158203,true,append,,2.5247960056808685
17-08-2023 15:40:50.999,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,7,blog.csv,lakefs,6.7533319999999994,76.16323799999999,0.0,lakefs,156.6064453125,77.2509765625,4.2,lakefs merged upload,7.0033581256866455,,76.20008087158203,true,append,,10.880506109218993
17-08-2023 15:41:20.642,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,8,blog.csv,xethub,28.890403999999993,325.76372799999996,0.0,git-xet,0.4208984375,0.61328125,18.0,gitxet merged upload,29.59117102622986,,76.20008087158203,true,append,,2.5750951459148963
17-08-2023 15:41:44.000,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,8,blog.csv,dvc,23.071694,260.881234,0.1,dvc,79.3720703125,0.896484375,14.399999999999995,dvc merged upload,23.328201055526733,,76.20008087158203,true,append,,3.2664362198442776
17-08-2023 15:42:06.291,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,8,blog.csv,lfs,22.08216,250.63616500000003,0.0,lfs s3,155.8994140625,77.3291015625,13.799999999999995,lfs s3 merged upload,22.25985312461853,,76.20008087158203,true,append,,3.42320681295546
17-08-2023 15:42:15.548,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,8,blog.csv,s3,9.600102999999999,109.15357600000002,0.0,s3,80.439453125,0.8232421875,5.999999999999999,s3 merged upload,9.213161945343018,,76.20008087158203,true,append,,8.27078491875408
17-08-2023 15:42:37.065,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,8,blog.csv,lfs,21.117054,240.28673100000003,0.0,lfs git,79.3564453125,0.7705078125,13.199999999999996,lfs git merged upload,21.486942291259766,,76.20008087158203,true,append,,3.5463436276169413
17-08-2023 15:43:00.267,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,8,blog.csv,xethub,23.391433000000006,262.44093200000003,30.999999999999996,pyxet,0.0537109375,0.0849609375,14.399999999999995,pyxet merged upload,23.156559944152832,,76.20008087158203,true,append,,3.2906477065399775
17-08-2023 15:43:24.008,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,8,blog.csv,lakefs,23.753020000000003,262.568742,0.0,lakefs,156.166015625,77.845703125,14.399999999999995,lakefs merged upload,23.694359064102173,,76.20008087158203,true,append,,3.215958729477851
17-08-2023 15:43:58.064,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,9,blog.csv,xethub,33.60048900000002,372.306706,0.0,git-xet,0.4091796875,0.1708984375,20.400000000000006,gitxet merged upload,33.99742007255554,,76.20008087158203,true,append,,2.2413489232112243
17-08-2023 15:44:21.419,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,9,blog.csv,dvc,23.694846999999996,263.38264799999996,0.0,dvc,79.3017578125,0.9306640625,14.399999999999995,dvc merged upload,23.326112031936646,,76.20008087158203,true,append,,3.26672875304953
17-08-2023 15:44:45.957,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,9,blog.csv,lfs,24.65551699999999,274.416065,0.0,lfs s3,156.0380859375,77.5703125,14.999999999999995,lfs s3 merged upload,24.506943941116333,,76.20008087158203,true,append,,3.109326118126787
17-08-2023 15:45:22.128,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,9,blog.csv,s3,35.491147000000026,396.41460300000006,0.0,s3,80.2802734375,1.1279296875,21.60000000000001,s3 merged upload,36.13920307159424,,76.20008087158203,true,append,,2.1085158054156437
17-08-2023 15:45:29.775,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,9,blog.csv,lfs,7.880794999999999,88.11117500000002,0.0,lfs git,79.9833984375,0.669921875,4.8,lfs git merged upload,7.6146039962768555,,76.20008087158203,true,append,,10.007097008437983
17-08-2023 15:45:43.461,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,9,blog.csv,xethub,13.836621,154.22879899999998,13.4,pyxet,0.01953125,0.0498046875,8.399999999999999,pyxet merged upload,13.632670879364014,,76.20008087158203,true,append,,5.589519584671209
17-08-2023 15:45:49.979,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,9,blog.csv,lakefs,6.954765999999999,77.24498600000001,0.0,lakefs,156.5205078125,77.291015625,4.2,lakefs merged upload,6.449424982070923,,76.20008087158203,true,append,,11.81501933636168
17-08-2023 15:46:23.456,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,10,blog.csv,xethub,33.71905500000001,375.2329090000001,0.0,git-xet,0.333984375,0.1943359375,20.400000000000006,gitxet merged upload,33.41815900802612,,76.20008087158203,true,append,,2.2801998414479048
17-08-2023 15:46:46.778,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,10,blog.csv,dvc,23.776773000000006,265.578053,0.0,dvc,79.56640625,1.9306640625,14.399999999999995,dvc merged upload,23.293269157409668,,76.20008087158203,true,append,,3.271334751538838
17-08-2023 15:47:08.545,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,10,blog.csv,lfs,21.765325999999995,244.40319100000002,0.0,lfs s3,156.162109375,78.1787109375,13.199999999999996,lfs s3 merged upload,21.736063957214355,,76.20008087158203,true,append,,3.505698226761551
17-08-2023 15:47:50.779,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,10,blog.csv,s3,41.55013900000001,467.68856499999987,0.0,s3,81.052734375,1.751953125,25.200000000000017,s3 merged upload,42.1880419254303,,76.20008087158203,true,append,,1.80620093737154
17-08-2023 15:47:59.596,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,10,blog.csv,lfs,8.896497000000002,100.01406100000001,0.0,lfs git,79.2578125,0.7021484375,5.3999999999999995,lfs git merged upload,8.788157224655151,,76.20008087158203,true,append,,8.670768959140025
17-08-2023 15:48:19.233,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,10,blog.csv,xethub,19.887366999999998,222.74359,27.599999999999994,pyxet,0.0654296875,0.0908203125,11.999999999999996,pyxet merged upload,19.589078903198242,,76.20008087158203,true,append,,3.8899266906899386
17-08-2023 15:48:33.401,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,10,blog.csv,lakefs,14.930348999999998,167.19240100000002,0.0,lakefs,156.1123046875,77.7080078125,8.999999999999998,lakefs merged upload,14.108114242553711,,76.20008087158203,true,append,,5.401152809051045
17-08-2023 15:49:04.329,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,11,blog.csv,xethub,30.803275999999997,345.66036499999996,0.0,git-xet,0.3623046875,0.1611328125,18.6,gitxet merged upload,30.85881495475769,,76.20008087158203,true,append,,2.469313257275092
17-08-2023 15:49:27.553,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,11,blog.csv,dvc,23.815407000000008,268.21216499999997,0.1,dvc,79.32421875,0.912109375,14.399999999999995,dvc merged upload,23.195019006729126,,76.20008087158203,true,append,,3.2851915684775066
17-08-2023 15:49:49.182,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,11,blog.csv,lfs,21.804254000000004,245.71356900000004,0.0,lfs s3,155.98046875,77.453125,13.199999999999996,lfs s3 merged upload,21.59822368621826,,76.20008087158203,true,append,,3.52807165897652
17-08-2023 15:50:15.513,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,11,blog.csv,s3,26.75757900000001,302.13878099999994,0.0,s3,79.515625,1.390625,16.199999999999996,s3 merged upload,26.281810998916626,,76.20008087158203,true,append,,2.899346657455345
17-08-2023 15:50:55.694,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,11,blog.csv,lfs,39.601316,446.983829,0.0,lfs git,79.5205078125,0.6416015625,24.000000000000014,lfs git merged upload,40.14851903915405,,76.20008087158203,true,append,,1.8979549606118573
17-08-2023 15:51:26.561,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,11,blog.csv,xethub,30.812347000000003,347.62176200000005,50.499999999999986,pyxet,0.080078125,0.1142578125,18.6,pyxet merged upload,30.81273317337036,,76.20008087158203,true,append,,2.4730062225520872
17-08-2023 15:52:06.343,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,11,blog.csv,lakefs,39.742788999999995,449.1059459999999,0.0,lakefs,156.3720703125,77.923828125,24.000000000000014,lakefs merged upload,39.711591958999634,,76.20008087158203,true,append,,1.9188372239081994
17-08-2023 15:52:43.004,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,12,blog.csv,xethub,36.68527599999999,416.20502,0.0,git-xet,0.3984375,0.166015625,22.20000000000001,gitxet merged upload,36.60331606864929,,76.20008087158203,true,append,,2.0817808071997974
17-08-2023 15:55:13.181,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,12,blog.csv,dvc,148.67116799999997,1690.5809269999995,0.1,dvc,80.396484375,1.34765625,89.99999999999986,dvc merged upload,150.14802312850952,,76.20008087158203,true,append,,0.5074997278276749
17-08-2023 15:55:34.816,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,12,blog.csv,lfs,21.780503000000003,247.49834299999998,0.0,lfs s3,156.0224609375,77.392578125,13.199999999999996,lfs s3 merged upload,21.605522871017456,,76.20008087158203,true,append,,3.5268797393373883
17-08-2023 15:56:08.618,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,12,blog.csv,s3,33.65269700000002,383.625808,0.0,s3,79.6494140625,1.4248046875,20.400000000000006,s3 merged upload,33.7529730796814,,76.20008087158203,true,append,,2.2575813008144436
17-08-2023 15:56:29.989,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,12,blog.csv,lfs,21.776677000000003,247.826786,0.0,lfs git,79.5185546875,1.255859375,13.199999999999996,lfs git merged upload,21.340265035629272,,76.20008087158203,true,append,,3.570718580315658
17-08-2023 15:56:47.083,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,12,blog.csv,xethub,16.878642000000003,191.70321800000002,17.9,pyxet,0.0244140625,0.064453125,10.199999999999998,pyxet merged upload,17.04295301437378,,76.20008087158203,true,append,,4.471060901670971
17-08-2023 15:57:10.650,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,12,blog.csv,lakefs,23.834909000000007,271.49650599999995,0.0,lakefs,156.1328125,77.6552734375,14.399999999999995,lakefs merged upload,23.500540256500244,,76.20008087158203,true,append,,3.242482089342823
17-08-2023 15:57:44.918,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,13,blog.csv,xethub,34.686764000000004,396.387731,0.0,git-xet,0.4140625,0.177734375,21.000000000000007,gitxet merged upload,34.205424070358276,,76.20008087158203,true,append,,2.227719227068887
17-08-2023 15:58:16.442,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,13,blog.csv,dvc,31.649508999999973,363.061794,0.0,dvc,79.3037109375,1.060546875,19.200000000000003,dvc merged upload,31.494948863983154,,76.20008087158203,true,append,,2.4194381518340093
17-08-2023 15:58:38.234,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,13,blog.csv,lfs,21.731275000000004,249.55006299999997,0.0,lfs s3,156.0595703125,77.423828125,13.199999999999996,lfs s3 merged upload,21.761474132537842,,76.20008087158203,true,append,,3.5016047353909436
17-08-2023 15:59:13.270,cf86d195-935b-49a8-aaa6-a4bf5bb5c6b2,true,13,blog.csv,s3,34.549843999999986,398.177429,0.0,s3,79.6396484375,1.45703125,21.000000000000007,s3 merged upload,34.988041162490845,,76.20008087158203,true,append,,2.1778893113133986
